#{"t_start": 1748270834.3843122, "env_id": "None"}
r,l,t
2814.020412,2880,2624.031053
2809.734038,2880,2636.476585
2809.793831,2880,2648.56378
2823.78062,2880,2659.847227
2825.106283,2880,2673.71084
2823.886947,2880,2686.108373
2824.590664,2880,2697.193067
2774.988802,2880,2708.89603
2771.239882,2880,2719.713928
2764.852781,2880,2731.540916
2803.148611,2880,2743.227412
2818.694551,2880,2754.179036
2824.208113,2880,2765.880132
2816.052052,2880,2777.525906
2819.764435,2880,2788.22665
2803.177845,2880,2799.839676
2827.663762,2880,2810.452583
2819.411792,2880,2822.086054
2822.442183,2880,2833.518024
2830.077858,2880,2844.33267
2837.15261,2880,2855.901394
2834.858279,2880,2867.261246
2765.676234,2880,2877.847923
2758.089003,2880,2889.151612
2714.720155,2880,2899.402582
2783.405096,2880,2910.701302
2777.59976,2880,2922.298913
2769.969884,2880,2932.578817
2806.971373,2880,2943.727164
2811.77748,2880,2954.787872
2821.586423,2880,2965.396944
2814.973612,2880,2976.618243
2816.130551,2880,2987.075083
2824.594796,2880,2998.258416
2814.360797,2880,3009.255443
2814.734188,2880,3019.553529
2810.800035,2880,3030.791662
2543.246486,2880,3043.943775
2694.958504,2880,3054.234517
2815.84515,2880,3065.419997
2821.014521,2880,3076.788805
2811.626139,2880,3090.824934
2812.93136,2880,3103.17916
2809.073807,2880,3114.309486
2812.547757,2880,3125.832743
2797.112805,2880,3137.513947
2822.394736,2880,3148.190971
2824.577095,2880,3160.05447
2822.211667,2880,3170.585305
2830.573842,2880,3182.11912
2826.327424,2880,3193.691509
2820.001439,2880,3204.284316
2822.386842,2880,3216.093549
2538.060862,2880,3228.219706
2820.301555,2880,3239.172898
2823.531108,2880,3250.498649
2816.210478,2880,3261.169864
2824.496713,2880,3272.770613
2819.106855,2880,3284.635202
2820.980445,2880,3295.445865
2821.132068,2880,3307.200184
